Image Filename,Latitude,Longitude,Seal Bounding Box,Ice Chunk Area
JHI_FullSurvey_75m_Flight_01_00624.JPG,58.84439175236111,-137.10147949558333,"[3870, 3918, 3940, 3997]",24152.0
JHI_FullSurvey_75m_Flight_01_00624.JPG,58.84439175236111,-137.10147949558333,"[4811, 3840, 4844, 3871]",6928.5
JHI_FullSurvey_75m_Flight_01_00624.JPG,58.84439175236111,-137.10147949558333,"[5293, 3982, 5363, 3999]",16049.0
JHI_FullSurvey_75m_Flight_01_00624.JPG,58.84439175236111,-137.10147949558333,"[888, 3918, 922, 3999]",9104.0
JHI_FullSurvey_75m_Flight_01_00624.JPG,58.84439175236111,-137.10147949558333,"[2, 857, 81, 898]",4487.0
JHI_FullSurvey_75m_Flight_01_00624.JPG,58.84439175236111,-137.10147949558333,"[3901, 1155, 3943, 1251]",10514.0
JHI_FullSurvey_75m_Flight_01_00624.JPG,58.84439175236111,-137.10147949558333,"[5302, 680, 5333, 741]",7806.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[134, 265, 208, 309]",9086.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[2954, 565, 2990, 639]",112606.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[2910, 474, 2973, 548]",112606.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[3601, 115, 3706, 167]",22634.5
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[3671, 79, 3710, 145]",22634.5
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[566, 1619, 639, 1656]",21390.5
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[607, 1559, 631, 1618]",21390.5
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[231, 2391, 286, 2476]",24332.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[161, 2496, 210, 2559]",24332.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[1591, 1920, 1624, 1990]",23936.5
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[1467, 1928, 1522, 2019]",23936.5
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[159, 2560, 197, 2589]",24332.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[201, 2560, 236, 2598]",24332.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[2598, 3080, 2664, 3144]",45810.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[2561, 3167, 2615, 3200]",45810.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[553, 3473, 591, 3544]",7255.5
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[2466, 3207, 2545, 3285]",45810.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[2563, 3201, 2634, 3275]",45810.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[2560, 3200, 2599, 3227]",45810.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[552, 3966, 625, 3996]",15122.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[226, 1077, 326, 1135]",44488.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[238, 1197, 304, 1222]",44488.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[300, 1143, 371, 1222]",44488.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[548, 798, 627, 852]",22501.5
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[2963, 680, 3016, 754]",112606.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[2944, 863, 3000, 920]",112606.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[2762, 640, 2845, 678]",112606.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[2807, 677, 2876, 754]",112606.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[2812, 723, 2863, 799]",112606.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[2860, 640, 2933, 697]",112606.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[2942, 640, 2978, 670]",112606.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[3524, 723, 3601, 749]",15046.5
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[3519, 737, 3627, 780]",15046.5
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[4923, 1081, 4971, 1149]",14291.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[4940, 1108, 5018, 1208]",14291.0
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[5350, 1198, 5416, 1279]",20935.5
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[5315, 1184, 5340, 1246]",20935.5
JHI_FullSurvey_75m_Flight_01_00635.JPG,58.84364942266667,-137.10063844513888,"[5760, 853, 5838, 888]",8809.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[183, 424, 226, 503]",16358.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[1612, 121, 1687, 179]",12790.5
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[2599, 192, 2629, 273]",15241.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[0, 1280, 34, 1343]",5593.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[3538, 1613, 3620, 1663]",16320.5
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[731, 1372, 795, 1421]",26559.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[714, 1332, 791, 1419]",26559.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[465, 2035, 536, 2099]",22161.5
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[452, 1945, 513, 2037]",22161.5
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[514, 1982, 537, 2041]",22161.5
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[3389, 2443, 3493, 2492]",21597.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[3457, 2408, 3496, 2473]",21597.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[298, 3066, 381, 3124]",20774.5
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[2650, 2950, 2724, 3018]",105868.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[2764, 3004, 2806, 3079]",105868.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[2733, 2891, 2782, 2989]",105868.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[2709, 2797, 2763, 2868]",105868.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[2560, 2949, 2637, 2994]",105868.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[2606, 3038, 2656, 3111]",105868.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[2599, 2996, 2667, 3070]",105868.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[3310, 3045, 3386, 3072]",12974.5
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[3308, 3059, 3411, 3097]",12974.5
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[5481, 3184, 5539, 3199]",8707.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[0, 3345, 63, 3404]",28981.5
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[34, 3406, 111, 3491]",28981.5
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[0, 3461, 41, 3489]",28981.5
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[2736, 3200, 2787, 3234]",105868.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[4672, 3398, 4719, 3468]",12931.5
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[4688, 3428, 4762, 3521]",12931.5
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[5052, 3501, 5076, 3569]",18657.5
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[5086, 3527, 5119, 3573]",18657.5
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[5120, 3537, 5150, 3597]",18657.5
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[5469, 3200, 5551, 3220]",8707.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[345, 3840, 370, 3890]",19455.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[301, 3891, 400, 3929]",19455.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[1409, 817, 1492, 847]",11049.0
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[3888, 674, 3924, 763]",14244.5
JHI_FullSurvey_75m_Flight_01_00636.JPG,58.84386423966667,-137.10032883116665,"[3856, 723, 3891, 778]",14244.5
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[1870, 0, 1909, 60]",6289.0
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[2120, 143, 2208, 208]",30769.5
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[2275, 168, 2303, 250]",3057.0
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[2477, 377, 2494, 406]",13501.5
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[3155, 72, 3199, 114]",0
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[1925, 1475, 2004, 1503]",21997.5
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[5195, 1407, 5229, 1502]",11531.5
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[5231, 1422, 5255, 1483]",11531.5
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[5280, 1714, 5384, 1753]",5729.5
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[5170, 1827, 5247, 1859]",15585.0
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[640, 1457, 687, 1513]",15400.5
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[4296, 2234, 4377, 2291]",117219.0
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[4350, 2054, 4410, 2120]",117219.0
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[4375, 2211, 4396, 2274]",117219.0
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[4480, 2184, 4513, 2215]",9510.0
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[5154, 2210, 5194, 2295]",13506.5
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[4748, 2799, 4796, 2859]",9377.0
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[5275, 3047, 5309, 3124]",20027.5
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[5701, 2599, 5743, 2663]",8663.0
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[5315, 3124, 5348, 3199]",20027.5
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[5937, 2560, 5999, 2605]",5258.0
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[0, 3434, 87, 3488]",6607.0
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[3200, 3255, 3260, 3301]",2765.0
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[4369, 3741, 4401, 3802]",57015.0
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[4397, 3755, 4438, 3837]",57015.0
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[5231, 3255, 5277, 3323]",20027.5
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[223, 1168, 272, 1238]",10204.0
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[3122, 853, 3164, 928]",21479.5
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[3115, 955, 3191, 987]",21479.5
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[714, 967, 792, 998]",11079.5
JHI_FullSurvey_75m_Flight_01_00641.JPG,58.844948470333335,-137.09880844819446,"[814, 1153, 889, 1187]",36094.0
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[2101, 107, 2165, 162]",20380.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[592, 1394, 639, 1424]",16430.0
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[3566, 1720, 3625, 1775]",12111.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[4547, 1821, 4620, 1870]",238634.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[640, 1384, 671, 1420]",16430.0
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[175, 1953, 229, 2002]",6895.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[2320, 2280, 2347, 2356]",3122.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[2165, 2246, 2255, 2313]",36680.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[1925, 2073, 1966, 2150]",11740.0
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[3200, 2206, 3281, 2239]",4342.0
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[3135, 2963, 3179, 3035]",20132.0
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[3105, 3063, 3194, 3094]",20132.0
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[773, 3005, 852, 3033]",11521.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[297, 3200, 341, 3246]",8532.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[1951, 3527, 2025, 3553]",17437.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[5170, 3543, 5203, 3628]",10055.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[5204, 3555, 5229, 3614]",10055.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[679, 3466, 739, 3538]",14339.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[870, 3200, 940, 3223]",32994.0
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[5130, 3947, 5212, 3984]",12039.0
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[5252, 3842, 5345, 3881]",3838.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[1550, 848, 1596, 900]",68784.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[1539, 912, 1635, 955]",68784.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[3213, 952, 3288, 983]",40424.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[4021, 1180, 4119, 1236]",235720.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[4207, 865, 4254, 948]",235720.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[4124, 1193, 4161, 1260]",235720.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[4378, 1215, 4441, 1280]",235720.5
JHI_FullSurvey_75m_Flight_01_00642.JPG,58.84516219969445,-137.098505842,"[4276, 1172, 4349, 1231]",235720.5
JHI_FullSurvey_75m_Flight_01_00731.JPG,58.845426414361114,-137.09624306472224,"[1348, 56, 1434, 89]",67158.5
JHI_FullSurvey_75m_Flight_01_00731.JPG,58.845426414361114,-137.09624306472224,"[1953, 597, 2040, 640]",333215.0
JHI_FullSurvey_75m_Flight_01_00731.JPG,58.845426414361114,-137.09624306472224,"[1060, 554, 1154, 603]",255123.5
JHI_FullSurvey_75m_Flight_01_00731.JPG,58.845426414361114,-137.09624306472224,"[1070, 603, 1133, 633]",255123.5
JHI_FullSurvey_75m_Flight_01_00731.JPG,58.845426414361114,-137.09624306472224,"[2406, 1474, 2458, 1520]",71561.5
JHI_FullSurvey_75m_Flight_01_00731.JPG,58.845426414361114,-137.09624306472224,"[2348, 1432, 2390, 1516]",71561.5
JHI_FullSurvey_75m_Flight_01_00731.JPG,58.845426414361114,-137.09624306472224,"[4273, 1980, 4349, 2038]",87585.0
JHI_FullSurvey_75m_Flight_01_00731.JPG,58.845426414361114,-137.09624306472224,"[4373, 1939, 4462, 1987]",87585.0
JHI_FullSurvey_75m_Flight_01_00731.JPG,58.845426414361114,-137.09624306472224,"[4229, 1926, 4327, 1970]",87585.0
JHI_FullSurvey_75m_Flight_01_00731.JPG,58.845426414361114,-137.09624306472224,"[640, 2453, 694, 2485]",25976.5
JHI_FullSurvey_75m_Flight_01_00731.JPG,58.845426414361114,-137.09624306472224,"[640, 2397, 653, 2465]",25976.5
JHI_FullSurvey_75m_Flight_01_00731.JPG,58.845426414361114,-137.09624306472224,"[406, 1216, 503, 1259]",116320.5
JHI_FullSurvey_75m_Flight_01_00731.JPG,58.845426414361114,-137.09624306472224,"[2065, 684, 2092, 743]",333215.0
JHI_FullSurvey_75m_Flight_01_00731.JPG,58.845426414361114,-137.09624306472224,"[3884, 869, 3976, 914]",493516.0
JHI_FullSurvey_75m_Flight_01_00731.JPG,58.845426414361114,-137.09624306472224,"[3857, 888, 3887, 969]",493516.0
JHI_FullSurvey_75m_Flight_01_00736.JPG,58.84434218083334,-137.09776203791668,"[2169, 252, 2222, 292]",25844.5
JHI_FullSurvey_75m_Flight_01_00736.JPG,58.84434218083334,-137.09776203791668,"[2214, 242, 2255, 332]",25844.5
JHI_FullSurvey_75m_Flight_01_00736.JPG,58.84434218083334,-137.09776203791668,"[3454, 2099, 3506, 2142]",104748.5
JHI_FullSurvey_75m_Flight_01_00736.JPG,58.84434218083334,-137.09776203791668,"[3489, 2026, 3521, 2120]",104748.5
JHI_FullSurvey_75m_Flight_01_00736.JPG,58.84434218083334,-137.09776203791668,"[4886, 2180, 4910, 2246]",34440.0
JHI_FullSurvey_75m_Flight_01_00736.JPG,58.84434218083334,-137.09776203791668,"[4756, 2173, 4830, 2257]",34440.0
JHI_FullSurvey_75m_Flight_01_00736.JPG,58.84434218083334,-137.09776203791668,"[5322, 2403, 5393, 2431]",0
JHI_FullSurvey_75m_Flight_01_00736.JPG,58.84434218083334,-137.09776203791668,"[5462, 2599, 5570, 2660]",23875.5
JHI_FullSurvey_75m_Flight_01_00736.JPG,58.84434218083334,-137.09776203791668,"[5513, 2644, 5548, 2708]",23875.5
JHI_FullSurvey_75m_Flight_01_00736.JPG,58.84434218083334,-137.09776203791668,"[5807, 3399, 5894, 3429]",32137.5
JHI_FullSurvey_75m_Flight_01_00740.JPG,58.843478256472224,-137.09897346736113,"[3478, 1389, 3564, 1427]",82656.5
JHI_FullSurvey_75m_Flight_01_00740.JPG,58.843478256472224,-137.09897346736113,"[3600, 1378, 3641, 1464]",82656.5
JHI_FullSurvey_75m_Flight_01_00740.JPG,58.843478256472224,-137.09897346736113,"[3467, 1430, 3530, 1470]",82656.5
JHI_FullSurvey_75m_Flight_01_00740.JPG,58.843478256472224,-137.09897346736113,"[3560, 1431, 3603, 1495]",82656.5
