Image,Latitude,Longitude,Confidence,Top Left,Bottom Left,Bottom Right,Top Right,Ice Chunk Area
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.9175153374671936,"(5325,3362)","(5325,3435)","(5386,3435)","(5386,3362)",0
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.8648999333381653,"(3243,3895)","(3243,3970)","(3267,3970)","(3267,3895)",14311.0
JHI_FullSurvey_75m_Flight_01_00322.JPG,58.85315121441667,-137.0986426403889,0.9367494583129884,"(4361,2084)","(4361,2150)","(4482,2150)","(4482,2084)",21606.0
JHI_FullSurvey_75m_Flight_01_00322.JPG,58.85315121441667,-137.0986426403889,0.9086102843284608,"(4370,2134)","(4370,2174)","(4433,2174)","(4433,2134)",21606.0
JHI_FullSurvey_75m_Flight_01_00322.JPG,58.85315121441667,-137.0986426403889,0.8413500189781189,"(5277,2037)","(5277,2105)","(5307,2105)","(5307,2037)",9231.5
JHI_FullSurvey_75m_Flight_01_00322.JPG,58.85315121441667,-137.0986426403889,0.9441853165626526,"(3046,2547)","(3046,2600)","(3135,2600)","(3135,2547)",17886.0
JHI_FullSurvey_75m_Flight_01_00322.JPG,58.85315121441667,-137.0986426403889,0.8171021938323975,"(3139,2535)","(3139,2600)","(3164,2600)","(3164,2535)",17886.0
JHI_FullSurvey_75m_Flight_01_00322.JPG,58.85315121441667,-137.0986426403889,0.9169064164161682,"(5599,3464)","(5599,3561)","(5645,3561)","(5645,3464)",14851.0
JHI_FullSurvey_75m_Flight_01_00322.JPG,58.85315121441667,-137.0986426403889,0.8806519508361816,"(5545,3506)","(5545,3534)","(5608,3534)","(5608,3506)",14851.0
JHI_FullSurvey_75m_Flight_01_00322.JPG,58.85315121441667,-137.0986426403889,0.9384377598762512,"(2459,3832)","(2459,3944)","(2552,3944)","(2552,3832)",20750.5
JHI_FullSurvey_75m_Flight_01_00322.JPG,58.85315121441667,-137.0986426403889,0.946879506111145,"(5618,3869)","(5618,3960)","(5706,3960)","(5706,3869)",10637.0
JHI_FullSurvey_75m_Flight_01_00323.JPG,58.85336412463889,-137.09833106316668,0.9472702145576476,"(2277,144)","(2277,211)","(2365,211)","(2365,144)",15991.0
JHI_FullSurvey_75m_Flight_01_00323.JPG,58.85336412463889,-137.09833106316668,0.9086394906044006,"(5806,743)","(5806,790)","(5873,790)","(5873,743)",12560.5
JHI_FullSurvey_75m_Flight_01_00323.JPG,58.85336412463889,-137.09833106316668,0.9054867029190063,"(5853,692)","(5853,797)","(5913,797)","(5913,692)",12560.5
JHI_FullSurvey_75m_Flight_01_00323.JPG,58.85336412463889,-137.09833106316668,0.8976995944976807,"(2029,1524)","(2029,1596)","(2067,1596)","(2067,1524)",27935.0
JHI_FullSurvey_75m_Flight_01_00323.JPG,58.85336412463889,-137.09833106316668,0.874402642250061,"(5528,3673)","(5528,3740)","(5557,3740)","(5557,3673)",8927.0
JHI_FullSurvey_75m_Flight_01_00324.JPG,58.85358070516667,-137.09803352016667,0.9589947462081908,"(1768,675)","(1768,781)","(1874,781)","(1874,675)",40864.0
JHI_FullSurvey_75m_Flight_01_00324.JPG,58.85358070516667,-137.09803352016667,0.7166913151741028,"(1910,689)","(1910,771)","(1944,771)","(1944,689)",40864.0
JHI_FullSurvey_75m_Flight_01_00324.JPG,58.85358070516667,-137.09803352016667,0.9527011513710022,"(2564,2368)","(2564,2440)","(2649,2440)","(2649,2368)",15672.5
JHI_FullSurvey_75m_Flight_01_00324.JPG,58.85358070516667,-137.09803352016667,0.9002813100814819,"(2265,3713)","(2265,3778)","(2301,3778)","(2301,3713)",23275.5
JHI_FullSurvey_75m_Flight_01_00337.JPG,58.85639215030556,-137.09407955350002,0.891245424747467,"(3289,3615)","(3289,3652)","(3380,3652)","(3380,3615)",16324.5
JHI_FullSurvey_75m_Flight_01_00337.JPG,58.85639215030556,-137.09407955350002,0.8854265213012695,"(3291,3651)","(3291,3691)","(3353,3691)","(3353,3651)",16324.5
JHI_FullSurvey_75m_Flight_01_00337.JPG,58.85639215030556,-137.09407955350002,0.9092788100242616,"(4302,3774)","(4302,3870)","(4348,3870)","(4348,3774)",35286.0
JHI_FullSurvey_75m_Flight_01_00337.JPG,58.85639215030556,-137.09407955350002,0.8760373592376709,"(4275,3798)","(4275,3863)","(4307,3863)","(4307,3798)",35286.0
JHI_FullSurvey_75m_Flight_01_00360.JPG,58.85379185588889,-137.0958471008889,0.946287214756012,"(4349,661)","(4349,758)","(4431,758)","(4431,661)",14863.0
JHI_FullSurvey_75m_Flight_01_00360.JPG,58.85379185588889,-137.0958471008889,0.9487900733947754,"(4441,700)","(4441,756)","(4513,756)","(4513,700)",14863.0
JHI_FullSurvey_75m_Flight_01_00360.JPG,58.85379185588889,-137.0958471008889,0.954392910003662,"(2060,1957)","(2060,2046)","(2155,2046)","(2155,1957)",18227.5
JHI_FullSurvey_75m_Flight_01_00360.JPG,58.85379185588889,-137.0958471008889,0.885035514831543,"(2090,1941)","(2090,1986)","(2160,1986)","(2160,1941)",18227.5
JHI_FullSurvey_75m_Flight_01_00360.JPG,58.85379185588889,-137.0958471008889,0.935084581375122,"(2484,2400)","(2484,2503)","(2570,2503)","(2570,2400)",43234.5
JHI_FullSurvey_75m_Flight_01_00360.JPG,58.85379185588889,-137.0958471008889,0.8974578976631165,"(2455,2388)","(2455,2422)","(2522,2422)","(2522,2388)",43234.5
JHI_FullSurvey_75m_Flight_01_00360.JPG,58.85379185588889,-137.0958471008889,0.9382490515708924,"(2801,3001)","(2801,3099)","(2870,3099)","(2870,3001)",24596.5
JHI_FullSurvey_75m_Flight_01_00360.JPG,58.85379185588889,-137.0958471008889,0.9230658411979676,"(2872,3036)","(2872,3105)","(2914,3105)","(2914,3036)",24596.5
JHI_FullSurvey_75m_Flight_01_00360.JPG,58.85379185588889,-137.0958471008889,0.9321321845054626,"(3121,3184)","(3121,3258)","(3182,3258)","(3182,3184)",9267.0
JHI_FullSurvey_75m_Flight_01_00361.JPG,58.853573595250005,-137.0961547218889,0.9444448351860046,"(4415,2880)","(4415,2934)","(4486,2934)","(4486,2880)",14234.5
JHI_FullSurvey_75m_Flight_01_00361.JPG,58.853573595250005,-137.0961547218889,0.9264922142028807,"(4325,2850)","(4325,2938)","(4401,2938)","(4401,2850)",14234.5
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.9498814344406128,"(2484,162)","(2484,227)","(2584,227)","(2584,162)",41747.0
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.8566975593566895,"(2544,121)","(2544,188)","(2581,188)","(2581,121)",41747.0
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.8160802721977234,"(2909,0)","(2909,41)","(2931,41)","(2931,0)",12222.5
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.945490062236786,"(3264,418)","(3264,499)","(3335,499)","(3335,418)",18892.5
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.8632209897041321,"(4116,123)","(4116,198)","(4145,198)","(4145,123)",18141.0
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.7227663397789001,"(4570,0)","(4570,27)","(4605,27)","(4605,0)",0
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.8677868247032166,"(3089,852)","(3089,958)","(3120,958)","(3120,852)",103923.0
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.858306884765625,"(3115,834)","(3115,887)","(3151,887)","(3151,834)",103923.0
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.91299706697464,"(2163,1005)","(2163,1066)","(2233,1066)","(2233,1005)",168800.0
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.9055433869361876,"(2216,979)","(2216,1084)","(2259,1084)","(2259,979)",168800.0
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.9361032843589784,"(2016,1603)","(2016,1669)","(2073,1669)","(2073,1603)",4057.5
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.9341358542442322,"(2582,2330)","(2582,2457)","(2659,2457)","(2659,2330)",39800.0
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.93853759765625,"(2463,3024)","(2463,3111)","(2523,3111)","(2523,3024)",11631.0
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.9420002102851868,"(463,3587)","(463,3654)","(543,3654)","(543,3587)",11022.0
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.8662635684013367,"(16,3910)","(16,3944)","(82,3944)","(82,3910)",7561.5
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.8562303781509399,"(9,3878)","(9,3905)","(62,3905)","(62,3878)",7561.5
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.9460992813110352,"(883,136)","(883,200)","(989,200)","(989,136)",17409.5
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.930012047290802,"(1088,433)","(1088,511)","(1152,511)","(1152,433)",7003.5
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.8932263255119324,"(4067,370)","(4067,448)","(4103,448)","(4103,370)",10870.0
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.942323923110962,"(3867,620)","(3867,726)","(3925,726)","(3925,620)",14199.0
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.8285438418388367,"(3909,678)","(3909,731)","(3958,731)","(3958,678)",14199.0
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.9482516050338744,"(2138,1186)","(2138,1240)","(2202,1240)","(2202,1186)",29937.5
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.8962066173553467,"(1920,1143)","(1920,1185)","(1985,1185)","(1985,1143)",23168.5
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.8842554688453674,"(1875,1114)","(1875,1155)","(1976,1155)","(1976,1114)",23168.5
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.9464883804321288,"(1199,1294)","(1199,1363)","(1267,1363)","(1267,1294)",23428.0
